,R,L
1873,10,12
1874,11,11
1875,8,10
1876,4,7
1877,3,1
1878,-1,-3
1879,-4,-6
1880,-6,-7
1881,-5,-7
1882,-4,-5
1883,-6,-4
1884,-5,-5
1885,-7,-2
1886,-7,-3
1887,-5,-2
1888,-4,1
1889,0,-2
1890,-4,-3
1891,-7,1
1892,-4,-1
1893,-6,-1
1894,-6,-4
1895,-5,-5
1896,1,-5
1897,1,-8
1898,-1,-8
1899,-1,-5
1900,1,-2
1901,2,3
1902,3,6
1903,4,8
1904,5,10
1905,7,11
1906,7,10
1907,6,11
1908,4,11
1909,5,8
1910,2,4
1911,2,4
1912,4,1
1913,4,3
1914,5,1
1915,5,2
1916,5,3
1917,3,1
1918,1,1
1919,-1,0
1920,1,1
1921,1,0
1922,1,3
1923,3,1
1924,1,3
1925,0,3
1926,2,0
1927,-1,1
1928,0,2
1929,0,3
1930,2,2
1931,0,-1
1932,-2,-2
1933,-4,-5
1934,-7,-6
1935,-7,-6
1936,-6,-7
1937,-5,-7
1938,-6,-7
1939,-5,-8
1940,-6,-9
1941,-8,-10
1942,-6,-11
1943,-6,-8
1944,-2,-4
1945,6,-5
1946,-4,-15
1947,-12,-2
1948,2,-11
1949,-12,7
1950,10,4
1951,5,6
1952,12,11
1953,16,6
1954,9,10
1955,12,-1
1956,-3,2
1957,3,-4
1958,-6,-1
1959,-1,0
1960,-3,8
1961,6,7
1962,4,14
1963,9,13
1964,8,31
1965,21,27
1966,21,57
1967,43,10
1968,-27,-28
1969,-36,-38
1970,-59,-52
1971,-51,-47
1972,-50,-95
1973,-87,-78
1974,-56,-41
1975,-8,8
1976,24,-7
1977,10,6
1978,17,32
1979,42,38
1980,9,-1
1981,-4,6
1982,-1,17
1983,22,9
1984,12,-28
1985,-40,-105
1986,-118,-80
1987,-93,-113
1988,-76,5
1989,38,-83
1990,-57,2
1991,48,-5
1992,-5,59
1993,66,-27
1994,-36,-81
1995,-76,-49
1996,-30,-46
1997,-30,105
1998,161,116
1999,130,164
2000,141,118
2001,121,175
2002,145,153
2003,120,135
2004,125,121
2005,67,35
2006,59,333
2007,326,36
2008,-169,48
2009,178,211
2010,51,-504
2011,-583,239
2012,348,-199
2013,-287,43
2014,-2,-229
2015,-175,-243
2016,-289,-337
2017,-323,-198
2018,-152,-219
2019,-151,-219
2020,-203,-550
2021,-512,-565
2022,-461,-369
2023,-280,-719
2024,-726,-750
2025,-555,-838
2026,-755,-1065
2027,-867,-827
2028,-605,-1937
2029,-1814,921
2030,2196,4709
2031,5084,1317
2032,334,-383
2033,-389,4285
2034,5120,5032
2035,3723,2338
2036,1451,2452
2037,2246,1896
2038,1219,3610
2039,2732,2567
2040,951,787
2041,22,206
2042,-507,-276
2043,-1433,-1353
2044,-1953,-2219
2045,-2363,-3861
2046,-3893,-4669
2047,-4523,-4441
2048,-3474,-5485
2049,-4707,-6001
2050,-4892,-6063
2051,-4574,-5428
2052,-3853,-4468
2053,-2606,-3062
2054,-1229,-1558
2055,171,162
2056,1699,1536
2057,2540,2522
2058,2868,3600
2059,3777,4214
2060,3692,4265
2061,3213,4166
2062,2997,4231
2063,2859,3682
2064,2257,2900
2065,1431,2309
2066,1230,1856
2067,937,1209
2068,470,564
2069,73,-57
2070,-494,-667
2071,-719,-796
2072,-569,-1002
2073,-1014,-1531
2074,-1350,-1639
2075,-1250,-1437
2076,-1113,-1424
2077,-1039,-1197
2078,-916,-904
2079,-401,-443
2080,8,-29
2081,16,129
2082,84,295
2083,395,454
2084,471,458
2085,432,499
2086,409,237
2087,338,124
2088,493,121
2089,438,135
2090,348,-100
2091,242,-237
2092,205,-177
2093,183,-65
2094,183,-161
2095,-35,-156
2096,-109,107
2097,-61,285
2098,-97,324
2099,-198,353
2100,-369,463
2101,-397,354
2102,-568,501
2103,-480,532
2104,-248,181
2105,-378,30
2106,-527,99
2107,-204,49
2108,16,-227
2109,-114,-529
2110,-155,-429
2111,60,-523
2112,122,-886
2113,-45,-949
2114,40,-704
2115,161,-647
2116,135,-481
2117,189,-228
2118,339,27
2119,317,225
2120,210,270
2121,162,331
2122,67,387
2123,-57,275
2124,-186,162
2125,-341,187
2126,-295,115
2127,-258,-56
2128,-288,-190
2129,-368,-228
2130,-330,-205
2131,-164,-252
2132,-83,-244
2133,-57,-111
2134,45,-42
2135,165,-63
2136,150,-54
2137,84,28
2138,109,96
2139,69,57
2140,13,-25
2141,-12,65
2142,11,148
2143,35,199
2144,69,265
2145,197,307
2146,286,402
2147,387,533
2148,471,508
2149,472,411
2150,498,440
2151,486,386
2152,378,270
2153,301,138
2154,122,-52
2155,-71,-219
2156,-244,-400
2157,-421,-569
2158,-597,-665
2159,-688,-735
2160,-662,-709
2161,-656,-642
2162,-650,-560
2163,-506,-374
2164,-356,-213
2165,-174,-106
2166,-30,63
2167,97,214
2168,251,299
2169,364,345
2170,466,441
2171,513,533
2172,557,525
2173,572,481
2174,513,465
2175,456,422
2176,375,318
2177,246,218
2178,126,152
2179,18,88
2180,-75,-1
2181,-185,-56
2182,-244,-103
2183,-318,-175
2184,-360,-244
2185,-399,-272
2186,-402,-305
2187,-379,-298
2188,-302,-282
2189,-228,-255
2190,-171,-210
2191,-91,-178
2192,-31,-130
2193,20,-96
2194,63,-71
2195,89,-52
2196,91,-21
2197,88,-27
2198,107,5
2199,101,41
2200,101,70
2201,74,99
2202,70,121
2203,96,155
2204,88,124
2205,85,154
2206,73,129
2207,83,113
2208,47,101
2209,29,83
2210,-27,23
2211,-102,-19
2212,-92,-1
2213,-38,-44
2214,-4,-48
2215,-2,21
2216,14,80
2217,149,88
2218,151,62
2219,40,40
2220,-16,5
2221,-23,-71
2222,-86,-143
2223,-33,-63
2224,-11,-36
2225,165,99
2226,220,95
2227,100,90
2228,79,143
2229,103,83
2230,-18,-34
2231,-105,-68
2232,-161,-111
2233,-61,-5
2234,48,60
2235,120,80
2236,165,67
2237,-71,-84
2238,-32,-77
2239,-146,-247
2240,-359,-440
2241,-480,-509
2242,-495,-482
2243,-581,-557
2244,-380,-430
2245,-81,-157
2246,-140,-122
2247,-82,-22
2248,1,32
2249,65,131
2250,114,226
2251,253,327
2252,346,452
2253,538,628
2254,727,801
2255,678,771
2256,551,663
2257,498,538
2258,345,344
2259,102,130
2260,5,-37
2261,-202,-264
2262,-285,-344
2263,-314,-387
2264,-411,-464
2265,-443,-546
2266,-513,-593
2267,-516,-601
2268,-559,-593
2269,-469,-521
2270,-372,-420
2271,-261,-245
2272,-122,-119
2273,-18,54
2274,128,227
2275,245,370
2276,323,390
2277,333,433
2278,365,510
2279,425,508
2280,460,456
2281,369,367
2282,292,341
2283,255,250
2284,192,129
2285,118,37
2286,-36,-76
2287,-78,-147
2288,-142,-243
2289,-205,-295
2290,-222,-299
2291,-153,-232
2292,-115,-190
2293,-139,-211
2294,-133,-119
2295,-81,-42
2296,-18,-37
2297,-29,-22
2298,-25,-19
2299,-14,-22
2300,-5,4
2301,13,20
2302,-13,4
2303,-41,27
2304,14,91
2305,108,113
2306,71,55
2307,27,81
2308,104,129
2309,118,98
2310,48,31
2311,-34,9
2312,-64,38
2313,48,-11
2314,10,-18
2315,-32,17
2316,107,17
2317,33,63
2318,26,24
2319,-14,-18
2320,-12,-43
2321,-47,-31
2322,-105,-50
2323,-32,-152
2324,-111,-87
2325,-126,-75
2326,-46,-150
2327,-17,-109
2328,-34,-30
2329,-73,50
2330,-28,-8
2331,-27,-18
2332,-1,52
2333,-63,67
2334,-76,-29
2335,-25,-69
2336,-5,6
2337,0,1
2338,34,-30
2339,76,42
2340,95,43
2341,-41,-3
2342,-64,-70
2343,-58,-19
2344,-1,-11
2345,30,6
2346,93,62
2347,105,121
2348,165,148
2349,182,137
2350,153,154
2351,102,162
2352,70,80
2353,-6,-20
2354,-23,-40
2355,-48,-73
2356,-85,-119
2357,-98,-149
2358,-119,-76
2359,-145,-128
2360,-147,-205
2361,-163,-155
2362,-212,-155
2363,-245,-221
2364,-195,-207
2365,-65,-101
2366,66,56
2367,145,175
2368,208,214
2369,232,298
2370,217,277
2371,177,221
2372,153,178
2373,77,118
2374,0,38
2375,-51,-83
2376,-55,-110
2377,-44,-101
2378,-59,-115
2379,-83,-167
2380,-112,-213
2381,-161,-226
2382,-155,-209
2383,-99,-156
2384,-89,-114
2385,-24,-71
2386,111,55
2387,162,202
2388,182,185
2389,240,258
2390,268,339
2391,188,323
2392,128,256
2393,99,210
2394,106,207
2395,53,163
2396,-28,69
2397,-15,-1
2398,-1,18
2399,-63,-84
2400,-162,-208
2401,-203,-263
2402,-174,-294
2403,-220,-317
2404,-269,-312
2405,-246,-248
2406,-164,-196
2407,-31,-140
2408,55,-32
2409,67,42
2410,79,82
2411,179,119
2412,217,229
2413,166,247
2414,118,188
2415,139,175
2416,134,206
2417,-22,117
2418,-54,-35
2419,-43,-28
2420,-80,-34
2421,-106,-84
2422,-139,-114
2423,-125,-122
2424,-100,-90
2425,-167,-139
2426,-104,-164
2427,-64,-104
2428,-59,-115
2429,-36,-123
2430,-15,-54
2431,48,24
2432,54,52
2433,27,25
2434,33,72
2435,136,112
2436,88,124
2437,47,30
2438,26,19
2439,-44,1
2440,-49,-84
2441,-79,-90
2442,-139,-122
2443,-100,-138
2444,-11,-102
2445,9,-28
2446,59,-3
2447,116,46
2448,135,77
2449,204,156
2450,179,178
2451,168,214
2452,238,272
2453,230,217
2454,203,220
2455,105,195
2456,31,118
2457,61,129
2458,18,84
2459,-116,-4
2460,-167,-96
2461,-152,-185
2462,-173,-197
2463,-285,-306
2464,-294,-399
2465,-268,-376
2466,-294,-335
2467,-275,-294
2468,-197,-204
2469,-108,-102
2470,-39,-22
2471,43,89
2472,174,223
2473,282,316
2474,254,307
2475,247,352
2476,207,295
2477,144,246
2478,129,249
2479,114,178
2480,131,95
2481,24,-1
2482,18,-14
2483,37,-78
2484,-66,-254
2485,-155,-268
2486,-175,-271
2487,-180,-355
2488,-191,-355
2489,-155,-230
2490,-151,-161
2491,-86,-162
2492,-18,-71
2493,40,105
2494,51,173
2495,41,93
2496,47,105
2497,13,212
2498,-5,176
2499,-23,82
2500,-26,72
2501,-21,110
2502,7,41
2503,59,3
2504,91,22
2505,104,-10
2506,69,-54
2507,99,-23
2508,160,48
2509,191,81
2510,167,101
2511,120,160
2512,129,157
2513,88,118
2514,3,73
2515,-60,14
2516,-89,-20
2517,-131,-38
2518,-221,-135
2519,-273,-172
2520,-309,-216
2521,-292,-301
2522,-250,-313
2523,-218,-262
2524,-152,-261
2525,-62,-209
2526,-29,-63
2527,91,-13
2528,151,79
2529,194,147
2530,272,247
2531,259,296
2532,296,266
2533,250,310
2534,203,293
2535,161,229
2536,117,183
2537,4,141
2538,-74,59
2539,-99,-29
2540,-180,-140
2541,-242,-205
2542,-278,-239
2543,-247,-313
2544,-238,-318
2545,-202,-271
2546,-150,-222
2547,-70,-201
2548,-32,-109
2549,19,-38
2550,94,34
2551,123,104
2552,184,141
2553,208,185
2554,193,235
2555,290,289
2556,285,306
2557,179,260
2558,156,191
2559,90,170
2560,16,44
2561,-57,-32
2562,-111,-74
2563,-161,-147
2564,-170,-190
2565,-169,-198
2566,-154,-155
2567,-117,-147
2568,-108,-142
2569,-56,-84
2570,-47,-31
2571,-30,-10
2572,2,-12
2573,51,49
2574,71,87
2575,70,87
2576,120,101
2577,113,106
2578,71,72
2579,41,74
2580,38,50
2581,-12,-6
2582,-59,-39
2583,-70,-69
2584,-78,-61
2585,-98,-102
2586,-112,-98
2587,-87,-67
2588,-47,-60
2589,-57,-57
2590,-62,-57
2591,-20,-39
2592,-30,-31
2593,-30,-40
2594,13,-11
2595,58,22
2596,93,56
2597,110,102
2598,118,109
2599,116,103
2600,125,108
2601,124,96
2602,67,78
2603,51,63
2604,36,31
2605,-29,-2
2606,-79,-39
2607,-80,-46
2608,-91,-65
2609,-105,-79
2610,-95,-96
2611,-102,-90
2612,-88,-104
2613,-91,-94
2614,-70,-67
2615,-48,-75
2616,-38,-26
2617,16,17
2618,36,11
2619,57,40
2620,80,77
2621,101,81
2622,95,69
2623,71,65
2624,76,66
2625,52,80
2626,19,47
2627,5,44
2628,25,51
2629,26,32
2630,17,40
2631,15,33
2632,-5,6
2633,7,-5
2634,4,-9
2635,-15,-39
2636,-32,-48
2637,-19,-44
2638,-29,-44
2639,-53,-48
2640,-18,-38
2641,0,-45
2642,12,-9
2643,-11,0
2644,-9,-14
2645,-20,-16
2646,-7,-8
2647,-30,1
2648,-76,-53
2649,-77,-33
2650,-69,-28
2651,-47,-36
2652,-43,-28
2653,-22,-17
2654,-19,-5
2655,-11,0
2656,30,28
2657,29,6
2658,14,18
2659,30,40
2660,69,40
2661,65,28
2662,39,18
2663,61,55
2664,66,49
2665,34,17
2666,1,-23
2667,-6,15
2668,9,-7
2669,-24,-25
2670,-46,-31
2671,-29,-24
2672,-4,12
2673,25,29
2674,56,33
2675,63,46
2676,90,74
2677,90,66
2678,47,54
2679,34,41
2680,9,29
2681,-19,2
2682,-78,-51
2683,-106,-80
2684,-109,-96
2685,-171,-134
2686,-182,-179
2687,-161,-182
2688,-162,-144
2689,-138,-143
2690,-98,-134
2691,-53,-76
2692,15,-15
2693,59,35
2694,86,66
2695,159,131
2696,185,174
2697,168,173
2698,139,142
2699,155,167
2700,148,159
2701,125,150
2702,97,146
2703,72,105
2704,41,69
2705,-7,11
2706,-45,-40
2707,-134,-96
2708,-163,-155
2709,-176,-171
2710,-190,-188
2711,-180,-188
2712,-160,-161
2713,-75,-119
2714,-37,-79
2715,-7,-39
2716,33,-2
2717,44,27
2718,54,48
2719,74,54
2720,89,70
2721,76,82
2722,69,65
2723,38,35
2724,7,31
2725,26,46
2726,12,27
2727,4,23
2728,14,34
2729,35,63
2730,52,70
2731,42,60
2732,8,27
2733,6,15
2734,18,31
2735,17,-2
2736,-18,-29
2737,-17,-36
2738,-17,-39
2739,-31,-67
2740,-28,-71
2741,-10,-60
2742,-35,-56
2743,-44,-38
2744,-7,-33
2745,-20,-30
2746,-25,-18
2747,-6,-2
2748,-18,10
2749,-3,17
2750,31,53
2751,47,80
2752,58,90
2753,89,122
2754,77,116
2755,65,81
2756,60,68
2757,18,26
2758,-52,-36
2759,-80,-63
2760,-82,-96
2761,-102,-111
2762,-110,-108
2763,-102,-119
2764,-115,-130
2765,-116,-126
2766,-99,-111
2767,-111,-104
2768,-77,-86
2769,-25,-53
2770,2,0
2771,32,29
2772,84,68
2773,120,116
2774,118,108
2775,106,111
2776,124,120
2777,122,118
2778,102,104
2779,73,82
2780,67,58
2781,56,56
2782,16,4
2783,-35,-36
2784,-69,-41
2785,-55,-75
2786,-72,-94
2787,-117,-107
2788,-109,-98
2789,-83,-100
2790,-98,-109
2791,-94,-88
2792,-48,-64
2793,-21,-39
2794,-10,-10
2795,33,33
2796,72,82
2797,82,104
2798,105,119
2799,133,136
2800,110,141
2801,94,124
2802,103,101
2803,92,83
2804,48,62
2805,54,20
2806,17,-12
2807,-42,-46
2808,-69,-77
2809,-102,-103
2810,-137,-143
2811,-140,-162
2812,-141,-147
2813,-150,-152
2814,-125,-139
2815,-84,-69
2816,-47,-30
2817,-24,-8
2818,16,26
2819,56,78
2820,64,106
2821,85,101
2822,119,103
2823,119,138
2824,109,126
2825,98,94
2826,93,62
2827,90,50
2828,37,38
2829,-11,-6
2830,-24,-42
2831,-22,-54
2832,-59,-51
2833,-80,-81
2834,-79,-83
2835,-71,-72
2836,-75,-77
2837,-65,-66
2838,-36,-61
2839,-38,-60
2840,-26,-15
2841,7,4
2842,-1,2
2843,-16,31
2844,4,60
2845,33,68
2846,48,71
2847,57,50
2848,37,55
2849,21,47
2850,27,12
2851,-1,-24
2852,-30,-47
2853,-27,-43
2854,-14,-55
2855,-38,-63
2856,-84,-61
2857,-40,-54
2858,-21,-36
2859,-9,-34
2860,10,-9
2861,33,43
2862,63,50
2863,64,50
2864,41,58
2865,44,62
2866,59,74
2867,56,60
2868,37,44
2869,25,66
2870,47,53
2871,20,18
2872,-17,5
2873,-26,-5
2874,-36,-19
2875,-54,-52
2876,-72,-82
2877,-70,-80
2878,-67,-75
2879,-62,-77
2880,-49,-83
2881,-31,-39
2882,5,-2
2883,14,-5
2884,20,18
2885,38,45
2886,59,77
2887,66,78
2888,60,65
2889,55,86
2890,58,95
2891,34,74
2892,4,18
2893,-26,-6
2894,-23,-20
2895,-37,-26
2896,-50,-51
2897,-37,-54
2898,-26,-39
2899,-21,-54
2900,-46,-71
2901,-53,-77
2902,-51,-64
2903,-30,-59
2904,-24,-57
2905,-38,-39
2906,-24,-20
2907,15,-13
2908,22,3
2909,12,30
2910,26,28
2911,14,26
2912,16,47
2913,41,57
2914,44,59
2915,51,66
2916,63,73
2917,65,53
2918,71,63
2919,68,63
2920,36,15
2921,-1,-9
2922,6,0
2923,24,4
2924,-7,-35
2925,-24,-36
2926,-10,-3
2927,-1,3
2928,-19,-18
2929,-43,-45
2930,-52,-44
2931,-56,-34
2932,-73,-57
2933,-74,-78
2934,-65,-62
2935,-57,-38
2936,-38,-27
2937,-24,-20
2938,-22,-27
2939,-18,-11
2940,-8,8
2941,12,29
2942,50,56
2943,66,79
2944,77,84
2945,80,87
2946,71,81
2947,84,64
2948,60,56
2949,39,37
2950,30,13
2951,3,7
2952,-4,-7
2953,-12,-16
2954,-17,-13
2955,-13,-29
2956,-37,-36
2957,-44,-47
2958,-62,-61
2959,-81,-65
2960,-95,-75
2961,-95,-97
2962,-61,-57
2963,-37,-24
2964,-42,-34
2965,-15,-24
2966,8,-1
2967,3,16
2968,8,19
2969,23,-3
2970,40,15
2971,47,43
2972,47,37
2973,34,31
2974,45,36
2975,49,40
2976,28,35
2977,24,21
2978,13,7
2979,-8,9
2980,-15,-9
2981,-21,-15
2982,-25,-21
2983,-39,-23
2984,-29,-22
2985,-21,-13
2986,-31,-19
2987,-31,-26
2988,-47,-30
2989,-39,-32
2990,-28,-18
2991,-9,-18
2992,15,-11
2993,28,13
2994,35,25
2995,49,20
2996,51,15
2997,37,9
2998,15,12
2999,-6,0
3000,6,-6
3001,14,6
3002,-6,6
3003,5,18
3004,29,22
3005,25,23
3006,24,44
3007,31,44
3008,29,28
3009,11,22
3010,6,14
3011,-3,13
3012,-1,2
3013,-6,-10
3014,-7,-1
3015,2,-2
3016,-7,-21
3017,-12,-31
3018,-12,-14
3019,-9,-12
3020,-12,-33
3021,-20,-20
3022,-5,-1
3023,0,-15
3024,-15,-16
3025,-13,0
3026,-16,9
3027,-14,3
3028,-3,-4
3029,-12,-7
3030,-11,-7
3031,9,-10
3032,2,-10
3033,-10,-10
3034,3,-17
3035,11,-9
3036,11,3
3037,5,-11
3038,7,2
3039,-2,6
3040,-4,4
3041,-17,-3
3042,-8,-2
3043,0,24
3044,6,39
3045,22,43
3046,33,29
3047,32,46
3048,43,60
3049,38,37
3050,1,11
3051,7,3
3052,10,-3
3053,-9,-17
3054,-25,-34
3055,-26,-44
3056,-25,-38
3057,-30,-45
3058,-37,-55
3059,-50,-43
3060,-33,-42
3061,-26,-36
3062,-39,-24
3063,-35,-22
3064,-26,-15
3065,-16,2
3066,10,16
3067,9,29
3068,13,33
3069,40,37
3070,49,46
3071,38,42
3072,37,34
3073,52,23
3074,29,10
3075,4,0
3076,-8,-10
3077,-17,-27
3078,-31,-34
3079,-44,-34
3080,-47,-53
3081,-61,-57
3082,-64,-54
3083,-51,-46
3084,-39,-47
3085,-43,-39
3086,-24,-16
3087,15,12
3088,24,17
3089,26,21
3090,31,35
3091,56,57
3092,74,59
3093,63,62
3094,69,49
3095,62,48
3096,44,45
3097,25,33
3098,14,15
3099,6,-4
3100,-18,-8
3101,-30,-23
3102,-42,-54
3103,-43,-52
3104,-30,-37
3105,-40,-34
3106,-36,-27
3107,-9,-10
3108,-2,11
3109,23,15
3110,34,23
3111,26,45
3112,46,63
3113,53,55
3114,37,51
3115,20,45
3116,25,22
3117,10,-3
3118,-19,-9
3119,-18,-21
3120,-19,-36
3121,-18,-44
3122,-15,-32
3123,-17,-18
3124,-22,-37
3125,-18,-36
3126,-31,-18
3127,-41,-33
3128,-33,-54
3129,-39,-31
3130,-34,-15
3131,-8,-17
3132,3,-2
3133,2,8
3134,5,13
3135,9,6
3136,0,-2
3137,-19,-1
3138,-22,-1
3139,-11,0
3140,12,12
3141,30,25
3142,28,28
3143,25,20
3144,29,19
3145,29,23
3146,16,21
3147,13,18
3148,18,10
3149,4,6
3150,-11,0
3151,-18,-16
3152,-32,-42
3153,-54,-61
3154,-65,-52
3155,-66,-50
3156,-57,-64
3157,-43,-48
3158,-32,-24
3159,-14,-21
3160,-2,-16
3161,-1,3
3162,10,10
3163,28,35
3164,39,57
3165,64,63
3166,70,77
3167,65,75
3168,66,63
3169,59,65
3170,53,57
3171,27,33
3172,16,17
3173,9,11
3174,-2,-13
3175,-23,-23
3176,-26,-35
3177,-30,-41
3178,-33,-36
3179,-28,-53
3180,-43,-50
3181,-41,-40
3182,-31,-47
3183,-29,-31
3184,-22,-14
3185,-7,-12
3186,-4,5
3187,0,14
3188,11,16
3189,23,24
3190,20,37
3191,28,42
3192,49,45
3193,52,48
3194,47,46
3195,32,48
3196,24,31
3197,19,11
3198,3,-6
3199,-20,-20
3200,-21,-26
3201,-6,-22
3202,-19,-18
3203,-25,-26
3204,-22,-25
3205,-22,-24
3206,-25,-31
3207,-21,-27
3208,-29,-19
3209,-20,-21
3210,-12,-24
3211,-16,-17
3212,-7,-7
3213,8,-2
3214,8,2
3215,2,-6
3216,2,10
3217,9,28
3218,19,34
3219,23,28
3220,26,28
3221,35,34
3222,29,29
3223,26,22
3224,23,11
3225,11,12
3226,-1,7
3227,-10,2
3228,-1,-11
3229,-12,-16
3230,-29,-14
3231,-15,-22
3232,-28,-28
3233,-31,-29
3234,-24,-30
3235,-20,-21
3236,-29,-26
3237,-28,-31
3238,-20,-17
3239,-15,-15
3240,-20,-20
3241,-19,-5
3242,1,2
3243,11,7
3244,8,23
3245,12,26
3246,11,21
3247,4,3
3248,-6,3
3249,-9,8
3250,3,7
3251,8,-10
3252,-3,-8
3253,7,11
3254,16,11
3255,9,-4
3256,10,0
3257,6,2
3258,9,4
3259,14,6
3260,18,5
3261,10,0
3262,6,3
3263,13,11
3264,13,16
3265,14,15
3266,10,8
3267,5,16
3268,7,25
3269,16,13
3270,10,16
3271,8,22
3272,0,4
3273,-10,-8
3274,-17,-14
3275,-30,-27
3276,-33,-28
3277,-29,-42
3278,-31,-38
3279,-27,-19
3280,-25,-18
3281,-12,-25
3282,-5,-13
3283,-21,-21
3284,-16,-14
3285,0,9
3286,15,3
3287,20,7
3288,31,29
3289,47,39
3290,50,31
3291,33,35
3292,24,39
3293,31,27
3294,23,28
3295,6,17
3296,-1,16
3297,-2,10
3298,-3,-9
3299,-19,-3
3300,-8,-13
3301,-21,-29
3302,-28,-39
3303,-24,-37
3304,-28,-43
3305,-30,-47
3306,-34,-32
3307,-19,-17
3308,-6,-4
3309,6,9
3310,22,18
3311,21,23
3312,12,20
3313,8,15
3314,6,15
3315,6,12
3316,10,10
3317,6,5
3318,2,-6
3319,-2,-11
3320,2,-8
3321,-5,-10
3322,-15,-10
3323,-8,-21
3324,-14,-15
3325,-20,-16
3326,-17,-17
3327,-12,-13
3328,4,-5
3329,5,11
3330,7,6
3331,8,1
3332,10,9
3333,4,9
3334,6,9
3335,10,9
3336,7,18
3337,10,22
3338,2,12
3339,1,11
3340,5,4
3341,3,5
3342,3,2
3343,-1,-8
3344,-5,-5
3345,15,3
3346,12,1
3347,-2,-7
3348,5,-8
3349,8,1
3350,6,-7
3351,-15,-18
3352,-21,-12
3353,-18,-16
3354,-22,-19
3355,-35,-21
3356,-29,-20
3357,-22,-9
3358,-22,-7
3359,-24,-10
3360,-20,5
3361,-5,6
3362,4,-2
3363,7,5
3364,14,12
3365,26,20
3366,33,30
3367,34,39
3368,40,29
3369,26,22
3370,24,24
3371,19,10
3372,4,-12
3373,-9,-29
3374,-28,-32
3375,-38,-44
3376,-38,-53
3377,-49,-56
3378,-51,-59
3379,-47,-55
3380,-46,-42
3381,-30,-35
3382,-12,-20
3383,-1,-1
3384,6,14
3385,29,34
3386,47,43
3387,38,60
3388,53,70
3389,66,69
3390,58,69
3391,48,61
3392,35,53
3393,27,28
3394,16,16
3395,4,1
3396,-7,-13
3397,-13,-28
3398,-20,-28
3399,-26,-41
3400,-42,-57
3401,-44,-50
3402,-49,-58
3403,-49,-56
3404,-46,-43
3405,-32,-20
3406,-15,-10
3407,-7,7
3408,7,20
3409,22,32
3410,28,41
3411,29,44
3412,36,44
3413,37,41
3414,38,39
3415,25,35
3416,26,16
3417,13,6
3418,3,2
3419,-3,-18
3420,-12,-26
3421,-15,-24
3422,-15,-30
3423,-17,-30
3424,-16,-26
3425,-8,-24
3426,-10,-25
3427,-16,-23
3428,-16,-18
3429,-17,-9
3430,-13,0
3431,-6,9
3432,-2,12
3433,-1,25
3434,14,29
3435,15,24
3436,16,24
3437,6,19
3438,9,8
3439,13,0
3440,4,-5
3441,0,-29
3442,-11,-34
3443,-13,-22
3444,-8,-25
3445,-9,-25
3446,-9,-19
3447,0,-10
3448,7,-9
3449,3,-3
3450,-6,-1
3451,-2,1
3452,12,11
3453,7,5
3454,2,7
3455,9,13
3456,11,9
3457,2,3
3458,-6,10
3459,-11,12
3460,-6,-4
3461,-9,-7
3462,-16,-2
3463,-16,-7
3464,-12,-11
3465,-9,-8
3466,-7,-11
3467,-18,-13
3468,-17,-15
3469,-16,-25
3470,-19,-21
3471,-15,-18
3472,-19,-14
3473,-11,-4
3474,7,6
3475,8,3
3476,5,3
3477,10,16
3478,9,16
3479,13,15
3480,12,23
3481,7,23
3482,13,17
3483,14,18
3484,14,18
3485,15,19
3486,15,15
3487,22,12
3488,19,12
3489,4,-2
3490,-7,-13
3491,-9,-15
3492,-17,-23
3493,-24,-23
3494,-22,-23
3495,-16,-19
3496,-16,-9
3497,-8,-9
3498,-3,-7
3499,-6,3
3500,3,13
3501,12,8
3502,8,16
3503,16,24
3504,26,25
3505,29,24
3506,29,14
3507,27,16
3508,24,24
3509,22,16
3510,11,12
3511,6,18
3512,2,11
3513,2,5
3514,-6,3
3515,-9,-1
3516,-14,-6
3517,-21,-18
3518,-23,-21
3519,-27,-21
3520,-24,-20
3521,-24,-19
3522,-15,-16
3523,-16,-13
3524,-9,-13
3525,-3,-6
3526,6,-2
3527,15,0
3528,11,5
3529,15,3
3530,10,-4
3531,7,-3
3532,-1,-4
3533,-4,-10
3534,-5,-11
3535,-4,-12
3536,-7,-16
3537,-16,-14
3538,-20,-9
3539,-16,-12
3540,-18,-4
3541,-15,3
3542,-10,-2
3543,-4,3
3544,-3,1
3545,-6,-8
3546,-7,-10
3547,-6,-11
3548,4,-10
3549,4,-2
3550,7,-4
3551,10,5
3552,13,15
3553,10,9
3554,8,13
3555,19,20
3556,13,17
3557,10,13
3558,9,12
3559,15,10
3560,13,13
3561,6,8
3562,6,2
3563,4,5
3564,1,2
3565,4,1
3566,-3,4
3567,-1,4
3568,10,9
3569,13,19
3570,17,16
3571,15,4
3572,3,10
3573,7,5
3574,1,-3
3575,-11,-1
3576,-18,-14
3577,-14,-17
3578,-23,-18
3579,-31,-24
3580,-20,-22
3581,-12,-23
3582,-15,-16
3583,-8,-3
3584,8,5
3585,10,4
3586,13,12
3587,21,16
3588,25,11
3589,16,19
3590,13,17
3591,12,16
3592,13,21
3593,14,15
3594,5,3
3595,-3,-6
3596,-9,-11
3597,-21,-19
3598,-19,-19
3599,-20,-24
3600,-23,-13
3601,-17,-12
3602,-14,-5
3603,-10,-3
3604,-13,-9
3605,-10,-9
3606,-4,-3
3607,-2,1
3608,2,-2
3609,3,-5
3610,1,-5
3611,6,-3
