,R,L
1864,-10,-19
1865,-17,-13
1866,-11,-15
1867,5,3
1868,18,-7
1869,0,0
1870,-2,-5
1871,-19,-14
1872,-4,-13
1873,-2,-7
1874,13,9
1875,14,9
1876,29,17
1877,14,21
1878,27,11
1879,1,11
1880,6,11
1881,-1,23
1882,30,34
1883,19,37
1884,21,25
1885,11,5
1886,4,12
1887,11,12
1888,4,13
1889,8,-12
1890,-3,-5
1891,15,-14
1892,-9,-13
1893,-4,-23
1894,-31,-21
1895,-14,-25
1896,-30,-20
1897,-22,-20
1898,-34,-14
1899,-25,-14
1900,-18,-15
1901,-10,1
1902,1,7
1903,0,19
1904,18,17
1905,23,26
1906,34,15
1907,20,20
1908,22,22
1909,35,21
1910,28,7
1911,21,9
1912,6,3
1913,-6,-6
1914,-24,-27
1915,-34,-32
1916,-34,-36
1917,-47,-45
1918,-63,-51
1919,-79,-61
1920,-87,-70
1921,-70,-51
1922,-57,-38
1923,-21,-10
1924,3,0
1925,26,23
1926,37,31
1927,55,38
1928,56,42
1929,45,35
1930,57,49
1931,54,47
1932,66,41
1933,39,29
1934,28,11
1935,-1,-7
1936,-25,-10
1937,-28,-19
1938,-37,-26
1939,-49,-32
1940,-45,-33
1941,-49,-39
1942,-42,-46
1943,-41,-25
1944,-15,-15
1945,-2,20
1946,35,30
1947,63,48
1948,67,56
1949,79,72
1950,63,73
1951,59,67
1952,24,37
1953,8,10
1954,-7,3
1955,-15,-3
1956,-8,-11
1957,-30,-28
1958,-38,-37
1959,-56,-54
1960,-62,-67
1961,-60,-64
1962,-60,-61
1963,-28,-49
1964,-9,-16
1965,18,-2
1966,25,25
1967,36,23
1968,34,42
1969,21,16
1970,16,24
1971,7,10
1972,6,9
1973,-16,-5
1974,-17,-15
1975,-22,-15
1976,-34,-30
1977,-30,-16
1978,-19,-7
1979,11,1
1980,34,25
1981,47,34
1982,41,46
1983,49,53
1984,54,63
1985,67,66
1986,72,64
1987,62,56
1988,34,34
1989,5,19
1990,-16,-5
1991,-43,-37
1992,-76,-75
1993,-94,-102
1994,-123,-120
1995,-118,-123
1996,-104,-114
1997,-89,-101
1998,-69,-63
1999,-44,-35
2000,-11,4
2001,36,29
2002,64,60
2003,90,85
2004,94,103
2005,95,110
2006,88,106
2007,87,106
2008,84,79
2009,51,64
2010,39,35
2011,7,0
2012,-18,-29
2013,-53,-50
2014,-62,-75
2015,-80,-85
2016,-81,-85
2017,-58,-86
2018,-62,-80
2019,-59,-74
2020,-54,-45
2021,-17,-16
2022,5,9
2023,29,32
2024,44,52
2025,53,63
2026,57,62
2027,50,61
2028,58,58
2029,31,41
2030,21,32
2031,4,8
2032,-3,2
2033,-11,-15
2034,-26,-23
2035,-27,-41
2036,-37,-50
2037,-23,-41
2038,-22,-34
2039,-6,-12
2040,-3,-9
2041,-13,-14
2042,-17,-12
2043,-3,-8
2044,15,5
2045,19,15
2046,22,23
2047,20,17
2048,14,14
2049,10,-6
2050,2,-6
2051,-2,-7
2052,-4,9
2053,6,3
2054,7,3
2055,7,4
2056,6,12
2057,19,24
2058,25,21
2059,25,22
2060,14,15
2061,16,32
2062,19,17
2063,16,15
2064,-5,-9
2065,-14,-21
2066,-39,-30
2067,-27,-31
2068,-28,-32
2069,-25,-32
2070,-33,-31
2071,-41,-35
2072,-31,-14
2073,-19,-22
2074,-14,-6
2075,-6,1
2076,-5,15
2077,4,14
2078,6,12
2079,14,26
2080,18,15
2081,19,21
2082,27,6
2083,12,11
2084,4,7
2085,-10,-1
2086,-11,-23
2087,-19,-32
2088,-18,-28
2089,-10,-15
2090,-9,-12
2091,-1,-3
2092,-6,-14
2093,-9,-5
2094,-1,9
2095,10,10
2096,12,20
2097,13,12
2098,17,21
2099,19,15
2100,9,20
2101,19,9
2102,13,10
2103,19,12
2104,12,14
2105,7,2
2106,-9,-7
2107,-10,-12
2108,-27,-22
2109,-24,-7
2110,-29,-9
2111,-17,-1
2112,-11,-9
2113,-13,-19
2114,-15,-13
2115,-25,-17
2116,-23,-13
2117,-26,-22
2118,-22,-19
2119,-13,-23
2120,-7,-20
2121,-6,-23
2122,-5,-22
2123,0,-5
2124,15,4
2125,24,22
2126,33,27
2127,26,27
2128,28,20
2129,16,30
2130,24,24
2131,22,34
2132,39,37
2133,29,25
2134,22,6
2135,-7,1
2136,-11,-14
2137,-29,-14
2138,-14,-28
2139,-29,-28
2140,-23,-28
2141,-25,-34
2142,-27,-23
2143,-18,-24
2144,-13,-10
2145,0,-11
2146,4,4
2147,25,11
2148,21,22
2149,28,35
2150,23,41
2151,27,32
2152,17,30
2153,18,28
2154,20,17
2155,-8,-4
2156,-30,-11
2157,-37,-38
2158,-41,-30
2159,-38,-29
2160,-28,-20
2161,-31,-29
2162,-36,-40
2163,-26,-33
2164,-16,-28
2165,-1,-8
2166,10,4
2167,26,22
2168,37,27
2169,44,31
2170,46,30
2171,40,37
2172,40,36
2173,30,33
2174,21,15
2175,0,11
2176,-1,8
2177,-9,-7
2178,-14,-11
2179,-20,-17
2180,-8,-10
2181,-13,-12
2182,2,-9
2183,-8,-10
2184,-1,-11
2185,-1,-8
2186,-4,-12
2187,3,-5
2188,11,4
2189,17,7
2190,-2,8
2191,-2,-1
2192,-7,4
2193,-6,-9
2194,-24,-18
2195,-27,-23
2196,-34,-25
2197,-34,-27
2198,-22,-15
2199,-8,-1
2200,9,2
2201,4,4
2202,16,10
2203,11,23
2204,27,32
2205,39,39
2206,41,39
2207,33,24
2208,19,19
2209,16,8
2210,7,3
2211,-8,-10
2212,-28,-23
2213,-43,-37
2214,-55,-48
2215,-53,-53
2216,-60,-70
2217,-65,-66
2218,-56,-67
2219,-42,-46
2220,-27,-37
2221,-15,-11
2222,7,3
2223,19,26
2224,36,49
2225,57,56
2226,60,79
2227,67,74
2228,65,79
2229,65,69
2230,55,62
2231,39,43
2232,24,20
2233,1,-4
2234,-14,-17
2235,-33,-29
2236,-34,-48
2237,-44,-56
2238,-44,-61
2239,-40,-54
2240,-37,-51
2241,-30,-36
2242,-22,-28
2243,-8,-10
2244,4,0
2245,5,18
2246,19,35
2247,27,51
2248,44,55
2249,38,58
2250,41,58
2251,31,39
2252,22,31
2253,11,6
2254,5,-4
2255,-16,-23
2256,-26,-33
2257,-33,-45
2258,-27,-43
2259,-19,-44
2260,-17,-32
2261,-4,-19
2262,-12,-12
2263,0,-5
2264,-3,-3
2265,8,9
2266,-4,-1
2267,-7,9
2268,-8,11
2269,4,13
2270,4,18
2271,5,17
2272,-4,15
2273,-6,-5
2274,-8,-2
2275,-7,-15
2276,-17,-12
2277,-16,-18
2278,-11,-11
2279,-2,-15
2280,-5,-16
2281,-1,-20
2282,-4,-15
2283,2,-13
2284,10,6
2285,16,7
2286,6,18
2287,11,11
2288,-2,6
2289,-1,9
2290,10,15
2291,8,20
2292,20,22
2293,14,20
2294,13,8
2295,-1,19
2296,18,11
2297,4,14
2298,4,6
2299,8,8
2300,18,7
2301,9,6
2302,4,10
2303,6,7
2304,-2,5
2305,0,3
2306,-14,0
2307,-20,-18
2308,-20,-17
2309,-13,-21
2310,-13,-13
2311,-18,-14
2312,-22,-17
2313,-22,-16
2314,-9,-14
2315,-5,-11
2316,3,11
2317,15,13
2318,13,16
2319,11,9
2320,15,6
2321,7,7
2322,11,7
2323,10,9
2324,9,6
2325,4,0
2326,1,-1
2327,7,-5
2328,-8,-17
2329,-16,-23
2330,-20,-28
2331,-21,-22
2332,-17,-21
2333,-19,-21
2334,-12,-10
2335,-9,-2
2336,1,-4
2337,4,15
2338,13,22
2339,20,28
2340,20,21
2341,15,21
2342,16,20
2343,22,23
2344,19,13
2345,11,0
2346,9,3
2347,12,6
2348,3,8
2349,-3,3
2350,-5,-8
2351,-10,-9
2352,-14,-6
2353,-7,-6
2354,-17,-8
2355,-20,-14
2356,-21,-15
2357,-16,-9
2358,-16,-3
2359,-13,-2
2360,5,-5
2361,-5,-13
2362,5,-6
2363,0,3
2364,12,9
2365,16,13
2366,13,3
2367,6,-4
2368,-4,-11
2369,-7,-11
2370,-13,-11
2371,-7,-11
2372,-5,-13
2373,-10,-19
2374,-7,-11
2375,-12,-19
2376,-21,-18
2377,-18,-22
2378,-21,-12
2379,-16,-10
2380,-9,-7
2381,-4,-1
2382,6,1
2383,15,4
2384,14,13
2385,12,10
2386,13,12
2387,5,3
2388,2,3
2389,-2,-1
2390,-1,-1
2391,-6,-1
2392,3,4
2393,4,6
2394,6,4
2395,2,6
2396,4,2
2397,6,7
2398,5,4
2399,9,13
2400,14,11
2401,12,22
2402,19,16
2403,15,16
2404,1,14
2405,0,14
2406,-4,12
2407,1,1
2408,-10,-2
2409,-18,-14
2410,-25,-14
2411,-16,-18
2412,-16,-13
2413,-9,-13
2414,-9,-14
2415,-9,-17
2416,-14,-14
2417,-11,-16
2418,-9,-13
2419,-13,-14
2420,-3,-9
2421,0,-2
2422,4,6
2423,6,10
2424,10,10
2425,13,16
2426,15,16
2427,22,21
2428,18,20
2429,10,18
2430,10,9
2431,-4,0
2432,-3,-5
2433,-8,-6
2434,-6,-8
2435,-11,-9
2436,-13,-15
2437,-13,-19
2438,-22,-21
2439,-25,-23
2440,-21,-20
2441,-15,-16
2442,-10,-9
2443,-1,-4
2444,2,1
2445,11,10
2446,22,25
2447,32,26
2448,31,29
2449,34,33
2450,31,36
2451,28,30
2452,20,18
2453,2,4
2454,-8,-4
2455,-10,-14
2456,-16,-13
2457,-11,-15
2458,-12,-17
2459,-11,-16
2460,-13,-17
2461,-23,-17
2462,-19,-15
2463,-18,-13
2464,-1,-8
2465,2,-2
2466,4,5
2467,5,9
2468,6,9
2469,13,11
2470,9,5
2471,11,8
2472,6,2
2473,-1,-1
2474,-1,-8
2475,-2,-10
2476,-17,-13
2477,-13,-10
2478,-12,-8
2479,4,-4
2480,1,-1
2481,0,0
2482,0,7
2483,2,11
2484,9,16
2485,14,8
2486,8,7
2487,3,2
2488,1,-4
2489,3,-3
2490,9,-2
2491,7,-10
2492,-7,-8
2493,-7,-12
2494,-6,-13
2495,-7,-11
2496,-7,-6
2497,-12,-6
2498,-11,-4
2499,-14,-6
2500,-4,-6
2501,-6,-3
2502,-5,-4
2503,-7,1
2504,1,4
2505,6,9
2506,11,15
2507,11,11
2508,5,5
2509,1,-5
2510,1,-6
2511,5,0
2512,12,5
2513,15,1
2514,2,-2
2515,1,1
2516,-4,8
2517,-2,9
2518,-1,2
2519,-6,-1
2520,-6,-1
2521,-8,2
2522,-6,-1
2523,-7,-4
2524,-5,-4
2525,-10,-9
2526,-9,-4
2527,-1,-4
2528,-4,-7
2529,-2,-3
2530,3,-7
2531,1,-7
2532,2,-5
2533,7,-4
2534,10,1
2535,3,2
2536,3,0
2537,2,2
2538,0,2
2539,-2,-1
2540,-6,-1
2541,-12,-2
2542,-13,-4
2543,-5,-1
2544,-5,0
2545,-1,1
2546,1,-1
2547,1,-5
2548,3,2
2549,5,2
2550,3,1
2551,1,1
2552,1,-3
2553,-2,0
2554,1,-3
2555,-2,4
2556,-3,-3
2557,-4,-1
2558,-2,0
2559,-10,-3
2560,-10,-1
2561,-13,-7
2562,-11,-7
2563,-6,-9
2564,-5,0
2565,1,-2
2566,-1,2
2567,3,3
2568,6,5
2569,9,6
2570,12,12
2571,13,7
2572,12,7
2573,7,1
2574,-2,-3
2575,-3,-6
2576,-10,-15
2577,-17,-17
2578,-19,-19
2579,-19,-20
2580,-22,-24
2581,-24,-22
2582,-24,-17
2583,-19,-7
2584,-6,-3
2585,-3,4
2586,7,5
2587,11,12
2588,17,20
2589,23,27
2590,22,27
2591,28,24
2592,27,25
2593,27,23
2594,24,25
2595,22,19
2596,16,14
2597,11,8
2598,2,4
2599,-1,-3
2600,-8,-6
2601,-3,-8
2602,-5,-10
2603,-10,-10
2604,-13,-8
2605,-9,-7
2606,-6,-5
2607,-5,-3
2608,-3,1
2609,0,2
2610,1,5
2611,1,7
2612,7,11
2613,11,13
2614,13,17
2615,14,15
2616,7,12
2617,5,7
2618,3,3
2619,-3,1
2620,-1,1
2621,2,0
2622,-7,-7
2623,-5,-7
2624,-6,-10
2625,-9,-11
2626,-13,-8
2627,-8,-10
2628,-10,-17
2629,-15,-12
2630,-8,-11
2631,-14,-9
2632,-16,-14
2633,-13,-15
2634,-12,-13
2635,-4,-7
2636,-4,-2
2637,-7,-4
2638,-2,-4
2639,-2,0
2640,4,0
2641,6,4
2642,9,7
2643,4,7
2644,5,6
2645,9,3
2646,10,4
2647,11,7
2648,9,11
2649,10,5
2650,6,11
2651,14,12
2652,8,10
2653,5,6
2654,0,-3
2655,-8,-11
2656,-13,-10
2657,-13,-6
2658,-8,-10
2659,-11,-12
2660,-9,-13
2661,-7,-19
2662,-11,-15
2663,-7,-8
2664,1,-6
2665,1,-4
2666,1,1
2667,9,12
2668,14,17
2669,19,23
2670,21,28
2671,24,32
2672,20,30
2673,16,23
2674,11,13
2675,4,0
2676,-7,-8
2677,-15,-20
2678,-23,-25
2679,-25,-26
2680,-23,-31
2681,-22,-28
2682,-18,-24
2683,-16,-21
2684,-4,-17
2685,-10,-11
2686,-2,-3
2687,-2,-3
2688,-3,-1
2689,-7,1
2690,4,2
2691,0,4
2692,-3,3
2693,-7,-1
2694,-10,-3
2695,-12,-2
2696,-9,-10
2697,-8,-10
2698,-9,-12
2699,-4,-11
2700,-5,-6
2701,2,4
2702,7,6
2703,13,11
2704,13,12
2705,16,8
2706,8,11
2707,6,8
2708,5,4
2709,1,2
2710,1,-4
2711,-3,-2
2712,-5,0
2713,0,2
2714,-1,-1
2715,1,2
2716,1,5
2717,6,4
2718,12,4
2719,6,5
2720,4,1
2721,-7,-3
2722,-2,-4
2723,-6,-1
2724,-3,1
2725,-2,1
2726,1,1
2727,0,4
2728,2,5
2729,5,4
2730,3,4
2731,1,0
2732,-4,-4
2733,-2,-3
2734,1,0
2735,5,0
2736,5,2
2737,8,-1
2738,4,1
2739,0,0
2740,-2,-1
2741,-2,-1
2742,-2,0
2743,-7,-1
2744,-4,-4
2745,-2,-1
2746,-7,-4
2747,-2,2
2748,-4,6
2749,0,6
2750,0,1
2751,3,1
2752,5,-1
2753,6,0
2754,4,4
2755,7,3
2756,8,7
2757,4,7
2758,6,4
2759,-1,-6
2760,-4,-8
2761,-8,-8
2762,-7,-8
2763,-8,-7
2764,-3,-5
2765,-6,-6
2766,-8,-9
2767,-13,-4
2768,-11,-5
2769,-5,-1
2770,-6,-5
2771,-3,-1
2772,0,1
2773,1,3
2774,1,3
2775,5,-1
2776,5,-1
2777,3,1
2778,-1,-2
2779,-3,-4
2780,-8,-5
2781,0,-4
2782,2,1
2783,2,4
2784,3,4
2785,7,2
2786,6,-1
2787,1,2
2788,4,3
2789,2,5
2790,4,4
2791,4,2
2792,8,2
2793,7,6
2794,1,4
2795,-2,-4
2796,-6,-5
2797,-7,-11
2798,-9,-4
2799,-3,-3
2800,-6,-3
2801,-5,-2
2802,-5,-5
2803,-1,-6
2804,-5,-1
2805,2,-1
2806,0,3
2807,2,7
2808,8,6
2809,5,5
2810,10,7
2811,11,6
2812,11,6
2813,13,4
2814,8,8
2815,11,9
2816,8,3
2817,7,-1
2818,-2,-5
2819,-4,-8
2820,-14,-15
2821,-18,-18
2822,-20,-18
2823,-20,-16
2824,-17,-15
2825,-15,-15
2826,-7,-11
2827,-12,-11
2828,-7,-8
2829,-5,-4
2830,1,-3
2831,-2,-4
2832,-4,0
2833,-4,-5
2834,-7,-2
2835,-4,-4
2836,-4,0
2837,3,3
2838,4,11
2839,8,6
2840,5,4
2841,3,3
2842,-1,0
2843,-3,1
2844,-3,0
2845,-4,-5
2846,-4,-4
2847,-1,-4
2848,-2,-2
2849,2,-2
2850,0,-2
2851,-2,-1
2852,-1,-4
2853,-5,-6
2854,-10,-7
2855,-13,-7
2856,-7,-8
2857,-6,-9
2858,-3,-7
2859,-3,-3
2860,0,4
2861,4,8
2862,2,5
2863,4,8
2864,2,3
2865,-3,4
2866,-4,-1
2867,5,2
2868,6,11
2869,14,16
2870,16,20
2871,15,13
2872,9,11
2873,6,4
2874,-1,-1
2875,-3,-1
2876,-2,-6
2877,-5,-11
2878,-4,-6
2879,-4,-6
2880,-3,-2
2881,4,4
2882,6,5
2883,10,12
2884,14,10
2885,17,14
2886,16,13
2887,13,5
2888,1,6
2889,-1,-1
2890,3,8
2891,5,8
2892,10,6
2893,4,2
2894,3,2
2895,-4,-1
2896,-7,-5
2897,-11,0
2898,-6,-7
2899,-10,-5
2900,-4,-4
2901,-6,-2
2902,-3,-3
2903,-1,-3
2904,-4,-3
2905,-4,-3
2906,-2,-1
2907,2,-5
2908,0,2
2909,2,2
2910,2,-3
2911,-2,-3
2912,0,-1
2913,-2,6
2914,2,2
2915,1,5
2916,1,3
2917,1,7
2918,6,9
2919,4,3
2920,-2,-4
2921,-4,0
2922,-2,2
2923,2,2
2924,0,5
2925,5,4
2926,2,1
2927,3,0
2928,1,-4
2929,-1,-4
2930,-2,-7
2931,-6,-7
2932,-8,-11
2933,-11,-13
2934,-9,-12
2935,0,-3
2936,1,5
2937,3,4
2938,3,7
2939,3,6
2940,4,11
2941,5,9
2942,6,9
2943,0,3
2944,0,1
2945,-6,-3
2946,-3,4
2947,1,2
2948,-3,2
2949,2,4
2950,5,1
2951,3,4
2952,2,-1
2953,-1,-3
2954,-5,-1
2955,-3,-7
2956,-8,-8
2957,-8,-4
2958,-6,-7
2959,-6,-4
2960,-3,-3
2961,-1,1
2962,-1,2
2963,4,1
2964,1,6
2965,3,1
2966,1,4
2967,1,3
2968,4,4
2969,7,7
2970,10,3
2971,5,2
2972,1,-3
2973,-5,-8
2974,-9,-9
2975,-10,-14
2976,-13,-15
2977,-15,-16
2978,-13,-14
2979,-11,-11
2980,-4,-5
2981,4,-2
2982,1,2
2983,5,4
2984,2,4
2985,1,3
2986,1,0
2987,-4,-3
2988,-7,-6
2989,-6,-6
2990,-8,-2
2991,-4,-3
2992,-2,-1
2993,-3,-6
2994,-7,-8
2995,-8,-9
2996,-6,-10
2997,-8,-7
2998,-9,-4
2999,-6,0
3000,2,1
3001,2,1
3002,1,3
3003,2,9
3004,7,9
3005,10,12
3006,13,11
3007,12,7
3008,4,3
3009,0,2
3010,-2,-4
3011,-6,-2
3012,-4,-4
3013,-7,-4
3014,-6,-6
3015,-1,-3
3016,-2,-6
3017,-7,-8
3018,-12,-11
3019,-12,-9
3020,-6,-1
3021,3,3
3022,6,7
3023,8,8
3024,9,9
3025,5,5
3026,7,10
3027,9,7
3028,6,8
3029,6,9
3030,5,10
3031,10,9
3032,7,5
3033,7,2
3034,4,-1
3035,3,0
3036,4,0
3037,4,0
3038,3,4
3039,3,3
3040,3,1
3041,-3,1
3042,-1,-5
3043,-5,-3
3044,-2,-4
3045,-1,1
3046,4,3
3047,6,3
3048,3,2
3049,0,-2
3050,0,-2
3051,-4,-2
3052,-1,-3
3053,3,0
3054,-1,-2
3055,0,1
3056,-2,1
3057,-2,3
3058,-1,7
3059,6,9
3060,10,12
3061,9,14
3062,9,14
3063,7,8
3064,8,7
3065,5,4
3066,-1,-1
3067,-1,-6
3068,-7,-16
3069,-9,-15
3070,-8,-16
3071,-11,-13
3072,-16,-15
3073,-15,-11
3074,-13,-10
3075,-9,-3
3076,-5,-3
3077,-5,-5
3078,-5,1
3079,-2,-1
3080,-1,0
3081,-1,3
3082,7,6
3083,10,10
3084,15,16
3085,13,12
3086,13,11
3087,10,3
3088,3,-1
3089,-2,-8
3090,-9,-10
3091,-9,-9
3092,-12,-11
3093,-7,-8
3094,-7,-6
3095,-7,-6
3096,-5,-4
3097,-6,-2
3098,0,-4
3099,-2,-3
3100,2,1
3101,0,0
3102,-2,1
3103,-2,-1
3104,-4,-2
3105,-2,-3
3106,-1,-6
3107,-5,-9
3108,-7,-10
3109,-5,-9
3110,-8,-10
3111,-8,-6
3112,-6,-7
3113,-2,2
3114,2,3
3115,7,6
3116,5,8
3117,4,8
3118,4,7
3119,1,4
3120,2,3
3121,-3,-2
3122,-5,-5
3123,-16,-12
3124,-17,-16
3125,-19,-18
3126,-16,-19
3127,-17,-15
3128,-11,-14
3129,-10,-11
3130,-1,-9
3131,-1,-5
3132,4,-5
3133,2,-5
3134,0,-1
3135,4,3
3136,7,6
3137,5,9
3138,7,10
3139,9,11
3140,9,12
3141,7,12
3142,5,7
3143,3,8
3144,0,3
3145,0,-3
3146,-2,-2
3147,-3,-8
3148,-2,-4
3149,-2,-3
3150,1,1
3151,3,2
3152,3,-1
3153,-1,-2
3154,0,0
3155,-3,0
3156,-2,2
3157,3,3
3158,3,6
3159,4,6
3160,2,1
3161,-1,2
3162,-3,4
3163,-2,3
3164,-3,1
3165,-3,3
3166,0,3
3167,3,0
3168,3,1
3169,-2,-1
3170,2,-6
3171,-4,-6
3172,-7,-3
3173,-4,-7
3174,-2,-2
3175,-1,-1
3176,2,1
3177,3,3
3178,5,3
3179,2,1
3180,4,1
3181,0,0
3182,-2,0
3183,1,0
3184,-2,1
3185,0,2
3186,-2,1
3187,-2,2
3188,-4,2
3189,0,1
3190,2,2
3191,0,7
3192,6,2
3193,3,1
3194,-2,0
3195,4,1
3196,5,1
3197,5,0
3198,4,0
3199,5,-2
3200,-2,0
3201,-4,-5
3202,-7,-8
3203,-8,-7
3204,-7,-2
3205,-2,0
3206,1,2
3207,-2,-1
3208,-2,-3
3209,-3,-1
3210,-2,0
3211,0,2
3212,2,5
3213,1,5
3214,2,7
3215,5,5
3216,4,8
3217,4,2
3218,5,4
3219,1,0
3220,-1,-5
3221,-6,-8
3222,-7,-10
3223,-7,-12
3224,-14,-13
3225,-11,-11
3226,-13,-13
3227,-7,-3
3228,-2,-2
3229,0,2
3230,3,1
3231,0,1
3232,-1,3
3233,-1,2
3234,0,-1
3235,-4,1
3236,0,1
3237,0,2
3238,2,6
3239,7,4
3240,2,3
3241,-3,-1
3242,-4,-6
3243,-3,-4
3244,1,-3
3245,2,1
3246,5,3
3247,7,4
3248,7,12
3249,12,12
3250,15,11
3251,11,7
3252,10,6
3253,9,3
3254,-2,0
3255,-1,1
3256,-4,3
3257,0,2
3258,-1,-3
3259,-5,-1
3260,-3,-1
3261,-5,-4
3262,-5,-2
3263,-4,-3
3264,-6,0
3265,-1,-1
3266,-2,0
3267,-3,-2
3268,0,0
3269,-3,-3
3270,-9,-8
3271,-11,-6
3272,-10,-4
3273,-10,-2
3274,-4,2
3275,-3,0
3276,-3,4
3277,1,5
3278,5,10
3279,7,6
3280,7,3
3281,6,1
3282,3,-1
3283,3,-1
3284,3,0
3285,3,0
3286,3,-3
3287,0,-2
3288,5,-1
3289,3,-1
3290,1,-3
3291,-2,-4
3292,-6,-6
3293,-2,-9
3294,-9,-13
3295,-13,-10
3296,-5,-10
3297,-7,-6
3298,-4,-4
3299,-2,0
3300,-1,2
3301,3,4
3302,-1,3
3303,6,8
3304,9,7
3305,7,6
3306,7,8
3307,12,11
3308,8,8
3309,1,2
3310,-2,-2
3311,-7,-3
3312,-6,-3
3313,-7,-5
3314,-4,-6
3315,-8,-4
3316,-5,-5
3317,-2,-5
3318,-3,-3
3319,0,-3
3320,-2,-2
3321,-1,-3
3322,1,1
3323,3,4
3324,10,6
3325,7,6
3326,4,7
3327,5,8
3328,6,5
3329,3,6
3330,4,3
3331,-1,-2
3332,-7,-2
3333,-3,-4
3334,-5,-8
3335,-9,-8
3336,-6,-8
3337,-7,-4
3338,-4,-1
3339,2,1
3340,2,0
3341,-1,1
3342,-1,-2
3343,-8,-1
3344,-7,-3
3345,-2,0
3346,-2,-2
3347,-3,-1
3348,0,-1
3349,2,-1
3350,-2,-1
3351,0,-4
3352,-2,2
3353,-1,4
3354,3,8
3355,7,8
3356,9,7
3357,5,3
3358,6,3
3359,5,-2
3360,3,-6
3361,-3,-10
3362,-2,-8
3363,-6,-7
3364,-8,-2
3365,-2,2
3366,0,3
3367,0,8
3368,6,8
3369,5,6
3370,3,4
3371,3,4
3372,3,-2
3373,-3,-5
3374,-7,-7
3375,-8,-9
3376,-9,-10
3377,-11,-8
3378,-13,-4
3379,-7,-4
3380,-3,-2
3381,0,-1
3382,-2,1
3383,2,4
3384,2,5
3385,1,3
3386,5,4
3387,4,0
3388,3,-3
3389,-3,-3
3390,-9,-9
3391,-11,-7
3392,-12,-8
3393,-10,-5
3394,-10,-1
3395,-2,0
3396,1,0
3397,4,-1
3398,2,-3
3399,-3,-2
3400,0,-2
3401,-2,-3
3402,-3,2
3403,3,1
3404,2,2
3405,0,5
3406,3,7
3407,4,2
3408,3,-3
3409,-1,-4
3410,-2,-5
3411,-3,-3
3412,-2,1
3413,2,4
3414,2,9
3415,11,12
3416,12,11
3417,8,9
3418,8,5
3419,3,1
3420,-1,-5
3421,-6,-4
3422,-4,-4
3423,-8,-7
3424,-7,-6
3425,-2,-4
3426,-3,1
3427,-1,1
3428,-1,1
3429,0,2
3430,1,-3
3431,-3,-1
3432,-4,-1
3433,-2,-1
3434,-2,-1
3435,2,-2
3436,1,0
3437,1,0
3438,2,-2
3439,-2,-3
3440,-2,-5
3441,-1,-9
3442,-8,-9
3443,-11,-10
3444,-5,-3
3445,-5,-9
3446,-1,-11
3447,-4,-8
3448,-7,-9
3449,-10,-9
3450,-4,-1
3451,4,2
3452,4,1
3453,4,2
3454,4,3
3455,-1,4
3456,3,4
3457,2,3
3458,3,1
3459,0,-2
3460,1,-2
3461,-1,-4
3462,0,-6
3463,0,-4
3464,-3,-4
3465,-3,-2
3466,-2,0
3467,1,2
3468,3,7
3469,7,11
3470,5,8
3471,4,12
3472,8,10
3473,7,4
3474,2,1
3475,-2,-1
3476,-3,-8
3477,-7,-9
3478,-8,-4
3479,-2,-1
3480,1,1
3481,2,1
3482,4,1
3483,7,-2
3484,2,-3
3485,-3,-5
3486,-7,-8
3487,-11,-7
3488,-7,-3
3489,-5,-2
3490,-4,2
3491,-1,2
3492,-3,2
3493,-2,1
3494,-2,-4
3495,-2,-4
3496,-4,-7
3497,-6,-5
3498,-7,-8
3499,-9,-4
3500,-1,1
3501,2,4
3502,3,4
3503,6,7
3504,8,7
3505,7,6
3506,5,8
3507,6,11
3508,9,14
3509,13,15
3510,18,16
3511,17,10
3512,11,9
3513,7,5
3514,1,1
3515,-3,-3
3516,-3,-9
3517,-11,-8
3518,-8,-6
3519,-5,-4
3520,-3,0
3521,-1,4
3522,2,1
3523,0,1
3524,-1,3
3525,2,-1
3526,-2,-4
3527,-8,0
3528,-5,-5
3529,-10,-2
3530,-1,4
3531,4,2
3532,-2,0
3533,0,-4
3534,-5,-1
3535,-2,-1
3536,-3,-5
3537,-1,-5
3538,-7,-6
3539,-3,-4
3540,1,-4
3541,2,0
3542,3,-4
3543,2,-4
3544,-6,-5
3545,-3,-6
3546,-7,-8
3547,-7,-8
3548,-7,-10
3549,-11,-9
3550,-12,-5
3551,-9,-6
3552,-7,-4
3553,-5,3
3554,-1,1
3555,-4,-2
3556,-6,-3
3557,-6,-6
3558,-3,-5
3559,0,-1
3560,0,1
3561,5,6
3562,7,10
3563,8,9
3564,10,9
3565,6,11
3566,7,8
3567,5,4
3568,2,1
3569,-4,0
3570,1,1
3571,-3,1
3572,-1,2
3573,0,0
3574,1,0
3575,-1,-1
3576,1,1
3577,4,4
3578,-3,6
3579,-2,7
3580,3,6
3581,-1,7
3582,4,10
3583,10,6
3584,3,4
3585,6,4
3586,5,2
3587,-3,-1
3588,-2,-1
3589,-3,-5
3590,-5,-9
3591,-6,-8
3592,-8,-7
3593,-5,-5
3594,-3,-7
3595,-5,-7
3596,-3,-2
3597,-2,0
3598,1,2
3599,2,1
3600,2,3
3601,3,5
3602,5,8
3603,3,7
3604,2,9
3605,5,6
3606,0,2
3607,0,-1
3608,-3,-4
3609,-6,-5
3610,-6,-8
