,R,L
39895,8,10
39896,5,8
39897,3,5
39898,1,2
39899,1,1
39900,3,2
39901,5,5
39902,7,8
39903,8,10
39904,7,10
39905,7,10
39906,6,9
39907,6,8
39908,6,6
39909,7,5
39910,7,4
39911,7,4
39912,6,5
39913,6,7
39914,6,8
39915,7,9
39916,7,9
39917,6,8
39918,4,7
39919,1,5
39920,-1,2
39921,-2,0
39922,-1,-2
39923,2,-1
39924,3,2
39925,4,5
39926,3,8
39927,2,9
39928,3,9
39929,5,7
39930,7,5
39931,7,3
39932,6,2
39933,2,0
39934,-3,-2
39935,-8,-3
39936,-12,-4
39937,-14,-6
39938,-14,-6
39939,-13,-7
39940,-10,-8
39941,-8,-9
39942,-7,-9
39943,-8,-7
39944,-9,-5
39945,-9,-1
39946,-7,2
39947,-4,5
39948,1,6
39949,5,6
39950,6,4
39951,5,2
39952,3,2
39953,1,2
39954,0,4
39955,1,7
39956,4,9
39957,6,11
39958,9,12
39959,11,12
39960,11,12
39961,10,11
39962,7,9
39963,2,7
39964,-3,5
39965,-6,4
39966,-6,3
39967,-4,3
39968,-1,2
39969,1,1
39970,1,1
39971,0,1
39972,-1,2
39973,-1,3
39974,0,5
39975,3,4
39976,4,2
39977,2,0
39978,0,-3
39979,-4,-3
39980,-6,-3
39981,-6,-1
39982,-5,0
39983,-2,0
39984,0,0
39985,1,-1
39986,2,-2
39987,1,-2
39988,1,-2
39989,0,-2
39990,0,-2
39991,-1,-2
39992,0,-2
39993,2,-1
39994,5,-1
39995,8,-2
39996,9,-2
39997,9,-2
39998,6,-3
39999,4,-3
40000,3,-2
40001,3,-1
40002,5,-1
40003,6,-1
40004,7,-1
40005,6,-3
40006,5,-5
40007,3,-6
40008,2,-6
40009,0,-6
40010,-1,-6
40011,0,-5
40012,1,-5
40013,4,-3
40014,5,-2
40015,5,-1
40016,3,-1
40017,0,-2
40018,-2,-3
40019,-3,-3
40020,-1,-3
40021,1,-2
40022,3,0
40023,4,3
40024,3,4
40025,1,5
40026,0,5
40027,0,3
40028,0,0
40029,1,-3
40030,2,-5
40031,2,-5
40032,1,-4
40033,0,-1
40034,-1,1
40035,-2,2
40036,-2,0
40037,-3,-5
40038,-3,-11
40039,-4,-15
40040,-5,-16
40041,-5,-14
40042,-4,-11
40043,-3,-7
40044,-3,-6
40045,-4,-6
40046,-6,-8
40047,-7,-9
40048,-7,-9
40049,-5,-8
40050,-3,-7
40051,-1,-7
40052,-1,-7
40053,-3,-8
40054,-4,-7
40055,-5,-5
40056,-3,-3
40057,-1,-2
40058,0,-2
40059,1,-2
40060,1,-2
40061,1,-1
40062,1,1
40063,1,2
40064,1,3
40065,2,2
40066,3,1
40067,2,0
40068,1,-2
40069,0,-3
40070,-2,-4
40071,-4,-5
40072,-5,-6
40073,-7,-6
40074,-8,-6
40075,-9,-5
40076,-8,-5
40077,-7,-5
40078,-4,-4
40079,-2,-1
40080,0,3
40081,2,6
40082,4,7
40083,6,5
40084,7,1
40085,6,-2
40086,2,-2
40087,-1,-1
40088,-3,3
40089,-2,5
40090,1,7
40091,6,6
40092,9,4
40093,9,2
40094,8,0
40095,5,-2
40096,3,-2
40097,0,-2
40098,-2,-1
40099,-4,0
40100,-5,3
40101,-2,5
40102,3,7
40103,6,8
40104,7,7
40105,4,5
40106,-1,1
40107,-5,-2
40108,-6,-2
40109,-5,-1
40110,-5,1
40111,-5,1
40112,-7,0
40113,-8,-4
40114,-8,-6
40115,-5,-7
40116,-3,-5
40117,-1,-1
40118,-1,3
40119,-1,5
40120,-2,5
40121,-2,3
40122,-3,1
40123,-3,-2
40124,-3,-5
40125,-4,-7
40126,-3,-6
40127,-1,-3
40128,0,1
40129,2,5
40130,2,6
40131,2,5
40132,2,2
40133,1,0
40134,1,-2
40135,1,-2
40136,2,-2
40137,4,-1
40138,5,-1
40139,5,-2
40140,4,-1
40141,2,-1
40142,0,0
40143,-1,0
40144,-2,0
40145,-3,-1
40146,-3,-3
40147,-4,-4
40148,-4,-4
40149,-2,-3
40150,0,-2
40151,2,-1
40152,3,-2
40153,0,-4
40154,-3,-7
40155,-7,-9
40156,-10,-9
40157,-10,-9
40158,-10,-8
40159,-8,-7
40160,-5,-7
40161,-3,-8
40162,-2,-10
40163,-3,-11
40164,-5,-11
40165,-9,-10
40166,-12,-9
40167,-11,-7
40168,-8,-6
40169,-3,-5
40170,0,-5
40171,1,-5
40172,0,-5
40173,-2,-6
40174,-3,-6
40175,-2,-4
40176,0,-2
40177,3,-1
40178,4,-1
40179,3,-2
40180,0,-4
40181,-6,-7
40182,-10,-7
40183,-11,-7
40184,-8,-5
40185,-2,-3
40186,2,-2
40187,3,-3
40188,-1,-5
40189,-8,-7
40190,-13,-8
40191,-14,-9
40192,-12,-7
40193,-8,-6
40194,-5,-6
40195,-4,-8
40196,-4,-10
40197,-5,-12
40198,-5,-11
40199,-4,-9
40200,-2,-6
40201,-1,-5
40202,-1,-5
40203,-2,-8
40204,-3,-10
40205,-5,-11
40206,-4,-9
40207,-2,-7
40208,0,-5
40209,2,-6
40210,2,-8
40211,-2,-11
40212,-7,-12
40213,-11,-11
40214,-12,-9
40215,-8,-6
40216,-1,-3
40217,5,-1
40218,8,1
40219,8,2
40220,4,3
40221,0,4
40222,-3,4
40223,-2,2
40224,0,0
40225,2,-2
40226,4,-2
40227,2,-2
40228,0,-1
40229,-3,-1
40230,-4,-1
40231,-4,-2
40232,-3,-3
40233,-2,-4
40234,-4,-4
40235,-6,-6
40236,-9,-7
40237,-11,-9
40238,-12,-10
40239,-11,-9
40240,-9,-7
40241,-6,-5
40242,-2,-3
40243,1,-3
40244,1,-5
40245,-2,-10
40246,-6,-15
40247,-10,-18
40248,-12,-19
40249,-13,-17
40250,-13,-14
40251,-11,-10
40252,-9,-8
40253,-8,-8
40254,-6,-7
40255,-5,-6
40256,-4,-4
40257,-4,-3
40258,-3,-4
40259,-2,-6
40260,-1,-7
40261,-1,-5
40262,-2,0
40263,-3,5
40264,-3,7
40265,-2,7
40266,0,3
40267,3,-2
40268,3,-6
40269,2,-7
40270,-1,-6
40271,-3,-5
40272,-3,-4
40273,-2,-2
40274,0,1
40275,1,5
40276,0,10
40277,0,12
40278,0,11
40279,1,8
40280,3,4
40281,4,0
40282,3,-1
40283,1,-2
40284,-2,-2
40285,-5,-3
40286,-9,-4
40287,-12,-3
40288,-13,-2
40289,-12,0
40290,-9,0
40291,-4,0
40292,0,-2
40293,1,-3
40294,0,-2
40295,-2,1
40296,-4,4
40297,-2,7
40298,1,7
40299,5,6
40300,7,4
40301,8,3
40302,6,3
40303,3,3
40304,-1,3
40305,-4,3
40306,-5,3
40307,-6,2
40308,-5,0
40309,-4,-2
40310,-5,-4
40311,-7,-4
40312,-9,-3
40313,-9,-2
40314,-7,-2
40315,-3,-1
40316,1,0
40317,3,2
40318,4,6
40319,4,9
40320,4,10
40321,4,8
40322,5,4
40323,4,2
40324,2,1
40325,-1,3
40326,-2,5
40327,-2,6
40328,-2,4
40329,-1,2
40330,0,0
40331,-1,0
40332,-1,2
40333,0,2
40334,2,0
40335,3,-4
40336,3,-7
40337,2,-8
40338,1,-7
40339,1,-4
40340,2,-1
40341,3,0
40342,5,0
40343,5,0
40344,4,1
40345,3,2
40346,1,3
40347,0,4
40348,1,4
40349,2,4
40350,3,3
40351,4,2
40352,5,2
40353,6,2
40354,6,2
40355,6,1
40356,4,0
40357,0,-2
40358,-5,-3
40359,-8,-4
40360,-9,-4
40361,-6,-3
40362,-2,-2
40363,2,-3
40364,2,-4
40365,1,-5
40366,-1,-5
40367,-2,-4
40368,-1,-3
40369,0,-2
40370,2,-1
40371,2,-1
40372,3,-1
40373,4,0
40374,5,0
40375,6,0
40376,5,0
40377,4,0
40378,5,-1
40379,6,-1
40380,7,-2
40381,7,-2
40382,5,-2
40383,1,-1
40384,-4,0
40385,-6,1
40386,-6,0
40387,-3,-2
40388,1,-4
40389,2,-5
40390,2,-4
40391,0,-2
40392,-2,0
40393,-3,2
40394,-3,4
40395,-1,4
40396,-1,2
40397,-1,1
40398,-3,0
40399,-4,0
40400,-3,1
40401,-1,2
40402,2,3
40403,2,1
40404,0,-2
40405,-4,-6
40406,-7,-7
40407,-7,-6
40408,-3,-3
40409,2,0
40410,4,1
40411,2,0
40412,-2,-4
40413,-5,-6
40414,-5,-7
40415,-3,-6
40416,0,-4
40417,2,-3
40418,2,-2
40419,1,-1
40420,0,1
40421,0,2
40422,0,3
40423,1,2
40424,2,0
40425,3,-3
40426,4,-4
40427,4,-4
40428,4,-3
40429,3,-2
40430,1,-1
40431,0,-1
40432,-1,-1
40433,-1,-2
40434,0,-2
40435,0,-1
40436,0,-1
40437,0,-1
40438,-1,-2
40439,-1,-1
40440,0,2
40441,2,5
40442,4,8
40443,5,8
40444,4,5
40445,2,2
40446,0,-1
40447,-1,-2
40448,0,-2
40449,2,-1
40450,4,1
40451,6,1
40452,6,2
40453,5,2
40454,3,2
40455,2,2
40456,0,2
40457,-1,1
40458,-2,2
40459,0,4
40460,2,6
40461,4,9
40462,6,11
40463,6,12
40464,4,10
40465,3,7
40466,2,6
40467,2,6
40468,2,8
40469,1,10
40470,-1,11
40471,-3,9
40472,-3,5
40473,-2,-1
40474,-1,-4
40475,-1,-5
40476,-3,-3
40477,-6,0
40478,-7,3
40479,-5,4
40480,-2,3
40481,1,1
40482,2,0
40483,-1,0
40484,-4,0
40485,-5,0
40486,-2,0
40487,2,0
40488,6,1
40489,6,3
40490,3,5
40491,0,7
40492,-2,7
40493,-1,5
40494,2,3
40495,5,1
40496,6,0
40497,6,1
40498,5,4
40499,5,7
40500,4,10
40501,4,11
40502,4,10
40503,3,7
40504,3,3
40505,3,0
40506,3,-1
40507,3,0
40508,1,1
40509,-1,1
40510,-3,1
40511,-4,-1
40512,-3,-1
40513,0,0
40514,3,4
40515,7,8
40516,8,11
40517,8,11
40518,6,9
40519,3,8
40520,1,9
40521,0,11
40522,2,14
40523,4,14
40524,5,13
40525,4,10
40526,0,6
40527,-5,3
40528,-8,1
40529,-7,-1
40530,-5,-3
40531,-3,-4
40532,-3,-5
40533,-7,-4
40534,-12,-4
40535,-15,-2
40536,-14,-1
40537,-10,-1
40538,-5,0
40539,-1,1
40540,0,0
40541,-3,0
40542,-6,-1
40543,-8,-1
40544,-8,0
40545,-6,1
40546,-2,3
40547,0,3
40548,0,2
40549,-1,1
40550,-1,1
40551,-1,2
40552,0,3
40553,2,4
40554,4,4
40555,6,4
40556,7,5
40557,7,7
40558,7,8
40559,7,7
40560,5,5
40561,3,2
40562,1,1
40563,0,1
40564,0,3
40565,1,4
40566,1,4
40567,1,2
40568,-1,0
40569,-2,-2
40570,-2,-3
40571,-2,-4
40572,-2,-4
40573,-2,-4
40574,-2,-3
40575,-1,-1
40576,0,0
40577,2,2
40578,2,2
40579,0,2
40580,-3,2
40581,-5,3
40582,-5,5
40583,-2,7
40584,2,8
40585,6,7
40586,6,4
40587,4,0
40588,1,-3
40589,-2,-2
40590,-3,0
40591,-3,2
40592,-2,3
40593,-3,2
40594,-3,0
40595,-4,-2
40596,-3,-1
40597,0,1
40598,2,4
40599,3,5
40600,3,4
40601,1,2
40602,0,-1
40603,0,-1
40604,2,1
40605,4,3
40606,5,6
40607,3,7
40608,0,6
40609,-2,4
40610,-3,3
40611,-3,1
40612,-2,0
40613,-2,-2
40614,-3,-5
40615,-6,-8
40616,-8,-9
40617,-10,-9
40618,-9,-7
40619,-6,-4
40620,-4,-1
40621,-2,0
40622,0,0
40623,1,0
40624,2,1
40625,4,2
40626,5,4
40627,4,5
40628,2,5
40629,0,5
40630,1,3
40631,4,2
40632,8,1
40633,10,2
40634,8,2
40635,5,2
40636,2,-1
40637,1,-4
40638,3,-5
40639,4,-4
40640,4,-2
40641,2,1
40642,0,3
40643,0,3
40644,2,2
40645,6,2
40646,9,3
40647,10,4
40648,9,5
40649,5,3
40650,1,0
40651,-2,-3
40652,-3,-5
40653,-2,-4
40654,0,-3
40655,2,-2
40656,4,-3
40657,3,-6
40658,1,-10
40659,-3,-12
40660,-5,-11
40661,-6,-6
40662,-6,-2
40663,-5,1
40664,-4,0
40665,-4,-4
40666,-3,-9
40667,-3,-11
40668,-1,-10
40669,1,-7
40670,2,-3
40671,1,-1
40672,-1,-1
40673,-3,-3
40674,-3,-4
40675,-2,-5
40676,-1,-4
40677,0,-4
40678,-2,-3
40679,-4,-3
40680,-7,-5
40681,-8,-7
40682,-7,-9
40683,-6,-11
40684,-4,-12
40685,-2,-12
40686,-2,-10
40687,-1,-9
40688,-2,-8
40689,-3,-7
40690,-5,-7
40691,-6,-8
40692,-7,-9
40693,-6,-11
40694,-5,-13
40695,-4,-14
40696,-4,-14
40697,-5,-11
40698,-6,-9
40699,-8,-6
40700,-9,-5
40701,-9,-5
40702,-8,-4
40703,-4,-3
40704,0,-1
40705,3,1
40706,4,1
40707,3,0
40708,0,-2
40709,-1,-4
40710,-1,-5
40711,1,-5
40712,2,-4
40713,2,-4
40714,0,-4
40715,-2,-4
40716,-3,-2
40717,-1,0
40718,3,2
40719,6,3
40720,5,3
40721,1,2
40722,-4,-1
40723,-7,-2
40724,-7,-3
40725,-3,-2
40726,1,0
40727,3,3
40728,3,5
40729,0,5
40730,-3,3
40731,-5,1
40732,-5,-1
40733,-5,-1
40734,-5,0
40735,-5,0
40736,-7,0
40737,-8,-1
40738,-8,-2
40739,-8,-1
40740,-6,1
40741,-5,3
40742,-5,4
40743,-5,4
40744,-5,1
40745,-4,-1
40746,-3,-3
40747,-1,-3
40748,0,-1
40749,-1,3
40750,-2,6
40751,-4,8
40752,-6,8
40753,-6,7
40754,-5,4
40755,-2,2
40756,0,0
40757,1,0
40758,0,0
40759,-3,-1
40760,-6,-2
40761,-8,-3
40762,-7,-4
40763,-4,-3
40764,0,-2
40765,3,0
40766,3,1
40767,0,1
40768,-3,2
40769,-5,4
40770,-3,6
40771,1,8
40772,5,8
40773,6,7
40774,4,5
40775,-1,2
40776,-4,0
40777,-5,-1
40778,-2,0
40779,1,3
40780,3,5
40781,2,6
40782,0,4
40783,-3,1
40784,-5,-2
40785,-5,-4
40786,-3,-3
40787,-2,0
40788,-1,3
40789,0,5
40790,1,6
40791,4,6
40792,6,6
40793,8,6
40794,9,5
40795,7,5
40796,4,5
40797,2,5
40798,2,5
40799,4,5
40800,8,6
40801,11,7
40802,12,8
40803,11,9
40804,9,9
40805,8,7
40806,6,5
40807,5,2
40808,2,1
40809,0,1
40810,-3,3
40811,-3,6
40812,-1,7
40813,2,6
40814,4,3
40815,4,-1
40816,0,-4
40817,-7,-4
40818,-12,-3
40819,-15,-1
40820,-13,1
40821,-7,2
40822,0,3
40823,7,4
40824,11,5
40825,11,6
40826,8,7
40827,4,6
40828,2,5
40829,2,3
40830,5,0
40831,7,-1
40832,6,-2
40833,2,-1
40834,-4,2
40835,-6,4
40836,-4,7
40837,1,7
40838,9,7
40839,13,5
40840,13,4
40841,10,3
40842,5,2
40843,1,0
40844,0,-2
40845,1,-3
40846,3,-3
40847,5,-2
40848,5,0
40849,4,3
40850,3,6
40851,2,8
40852,3,10
40853,5,9
40854,8,5
40855,9,0
40856,7,-4
40857,3,-5
40858,-1,-3
40859,-4,0
40860,-4,3
40861,-2,4
40862,1,3
40863,3,2
40864,2,2
40865,0,2
40866,-3,1
40867,-4,-1
40868,-4,-4
40869,-4,-8
40870,-5,-11
40871,-6,-13
40872,-8,-14
40873,-9,-13
40874,-9,-12
40875,-7,-10
40876,-5,-9
40877,-2,-8
40878,-1,-9
40879,-1,-9
40880,-2,-8
40881,-3,-7
40882,-3,-4
40883,-3,-1
40884,-3,2
40885,-3,4
40886,-2,5
40887,0,4
40888,2,2
40889,4,0
40890,5,-2
40891,4,-3
40892,1,-5
40893,-2,-8
40894,-3,-9
40895,-3,-10
40896,-2,-8
40897,-2,-6
40898,-2,-5
40899,-4,-5
40900,-6,-6
40901,-6,-7
40902,-4,-7
40903,0,-4
40904,3,0
40905,5,3
40906,4,5
40907,2,4
40908,2,2
40909,2,0
40910,4,0
40911,6,0
40912,7,0
40913,6,1
40914,4,1
40915,1,1
40916,-1,1
40917,-3,0
40918,-3,0
40919,-4,0
40920,-4,1
40921,-3,2
40922,-1,2
40923,1,1
40924,4,-1
40925,4,-2
40926,3,-3
40927,-1,-3
40928,-5,-3
40929,-8,-2
40930,-9,-3
40931,-9,-3
40932,-9,-4
40933,-8,-4
40934,-7,-3
40935,-7,-3
40936,-7,-3
40937,-6,-2
40938,-4,0
40939,0,4
40940,4,8
40941,8,9
40942,10,7
40943,10,2
40944,10,-2
40945,9,-4
40946,9,-1
40947,10,4
40948,10,9
40949,9,11
40950,7,10
40951,5,8
40952,5,7
40953,7,8
40954,10,10
40955,13,10
40956,14,8
40957,12,5
40958,8,2
40959,3,1
40960,0,0
40961,0,0
40962,1,0
40963,2,-1
40964,1,-2
40965,0,-3
40966,-2,-3
40967,-3,-3
40968,-3,-3
40969,-2,-4
40970,-1,-5
40971,-1,-6
40972,-2,-5
40973,-2,-3
40974,-2,-1
40975,-2,0
40976,-2,-1
40977,-3,-3
40978,-4,-5
40979,-7,-7
40980,-9,-8
40981,-11,-9
40982,-10,-9
40983,-8,-8
40984,-4,-6
40985,-1,-4
40986,1,-1
40987,1,1
40988,1,2
40989,2,3
40990,3,4
40991,6,4
40992,8,4
40993,9,4
40994,7,4
40995,4,3
40996,2,3
40997,2,3
40998,3,3
40999,4,2
41000,4,0
41001,2,-1
41002,-2,-2
41003,-7,-1
41004,-9,1
41005,-8,2
41006,-5,2
41007,0,0
41008,3,-2
41009,2,-4
41010,-1,-6
41011,-6,-7
41012,-8,-7
41013,-7,-7
41014,-4,-5
41015,0,-3
41016,2,-1
41017,1,0
41018,0,0
41019,0,0
41020,2,0
41021,5,1
41022,8,4
41023,9,6
41024,8,7
41025,7,7
41026,6,6
41027,5,4
41028,5,1
41029,3,-2
41030,-1,-4
41031,-5,-6
41032,-9,-8
41033,-10,-9
41034,-10,-10
41035,-9,-11
41036,-8,-11
41037,-7,-11
41038,-5,-9
41039,-3,-6
41040,-1,-4
41041,0,-2
41042,0,-1
41043,-1,-1
41044,-2,0
41045,-2,1
41046,-1,2
41047,-1,2
41048,-2,1
41049,-3,-1
41050,-4,-3
41051,-4,-4
41052,-1,-3
41053,2,-1
41054,5,2
41055,6,4
41056,6,4
41057,6,3
41058,5,1
41059,3,-1
41060,1,-2
41061,-2,-3
41062,-4,-3
41063,-4,-3
41064,-2,-3
41065,1,-2
41066,4,0
41067,4,2
41068,3,4
41069,2,5
41070,3,4
41071,5,2
41072,8,-1
41073,8,-5
41074,5,-8
41075,-1,-11
41076,-7,-11
41077,-12,-11
41078,-14,-10
41079,-14,-9
41080,-14,-10
41081,-13,-10
41082,-10,-10
41083,-7,-9
41084,-4,-8
41085,-3,-8
41086,-4,-10
41087,-8,-13
41088,-13,-15
41089,-15,-15
41090,-14,-14
41091,-10,-11
41092,-6,-9
41093,-2,-9
41094,0,-10
41095,-2,-11
41096,-5,-13
41097,-9,-12
41098,-11,-10
41099,-10,-8
41100,-8,-6
41101,-5,-6
41102,-4,-7
41103,-4,-8
41104,-7,-9
41105,-8,-7
41106,-6,-5
41107,-2,-3
41108,3,-3
41109,5,-3
41110,3,-5
41111,-2,-6
41112,-6,-5
41113,-7,-3
41114,-3,0
41115,2,2
41116,5,2
41117,3,0
41118,-1,-4
41119,-7,-7
41120,-11,-8
41121,-12,-6
41122,-11,-2
41123,-9,0
41124,-7,1
41125,-6,0
41126,-6,0
41127,-5,0
41128,-4,1
41129,-5,1
41130,-6,-1
41131,-7,-4
41132,-8,-7
41133,-8,-7
41134,-7,-5
41135,-7,-2
41136,-5,0
41137,-4,1
41138,-4,0
41139,-4,-1
41140,-4,-1
41141,-4,0
41142,-4,2
41143,-2,3
41144,0,2
41145,1,0
41146,0,-3
41147,-3,-5
41148,-5,-6
41149,-7,-4
41150,-6,-1
41151,-3,3
41152,-2,5
41153,-1,6
41154,-2,4
41155,-3,1
41156,-4,-2
41157,-4,-4
41158,-4,-5
41159,-4,-4
41160,-5,-3
41161,-5,-2
41162,-5,-2
41163,-5,-2
41164,-4,0
41165,-3,3
41166,-2,6
41167,0,8
41168,3,8
41169,7,7
41170,8,4
41171,8,3
41172,5,5
41173,2,7
41174,0,9
41175,0,8
41176,2,5
41177,3,1
41178,3,-3
41179,2,-4
41180,1,-3
41181,-1,-3
41182,-2,-3
41183,-2,-3
41184,-2,-3
41185,-2,-3
41186,-2,-2
41187,-2,-1
41188,-2,-2
41189,-2,-3
41190,-2,-4
41191,-1,-3
41192,-1,-1
41193,0,0
41194,-1,1
41195,-3,0
41196,-4,-1
41197,-5,-1
41198,-4,1
41199,-1,5
41200,4,9
41201,8,12
41202,10,13
41203,10,12
41204,8,11
41205,6,10
41206,5,8
41207,4,6
41208,4,3
41209,3,0
41210,1,-4
41211,-3,-6
41212,-7,-6
41213,-11,-5
41214,-13,-2
41215,-12,0
41216,-9,1
41217,-5,1
41218,-2,1
41219,0,-1
41220,-1,-3
41221,-3,-4
41222,-5,-5
41223,-4,-3
41224,-2,0
41225,2,4
41226,5,7
41227,6,10
41228,5,10
41229,4,8
41230,2,6
41231,1,2
41232,1,0
41233,0,-1
41234,-2,-1
41235,-3,0
41236,-3,3
41237,0,7
41238,4,10
41239,9,12
41240,11,11
41241,12,10
41242,10,8
41243,8,7
41244,6,7
41245,6,9
41246,6,11
41247,6,11
41248,5,8
41249,4,4
41250,3,-1
41251,2,-4
41252,0,-6
41253,-1,-6
41254,-2,-4
41255,-3,-3
41256,-3,-2
41257,-3,-1
41258,-2,-2
41259,-1,-2
41260,0,-2
41261,0,-2
41262,1,-1
41263,2,0
41264,3,0
41265,4,-1
41266,4,-3
41267,1,-5
41268,-3,-6
41269,-7,-5
41270,-9,-2
41271,-9,1
41272,-5,3
41273,0,3
41274,5,1
41275,7,-2
41276,7,-4
41277,4,-5
41278,2,-3
41279,1,0
41280,3,3
41281,4,5
41282,5,4
41283,4,2
41284,1,1
41285,-1,2
41286,-2,3
41287,0,5
41288,1,5
41289,1,4
41290,-1,0
41291,-5,-3
41292,-7,-4
41293,-6,-4
41294,-3,-3
41295,-1,-2
41296,0,-3
41297,-2,-5
41298,-5,-7
41299,-7,-7
41300,-8,-5
41301,-6,0
41302,-3,6
41303,0,9
41304,2,9
41305,2,6
41306,2,2
41307,2,-1
41308,2,-2
41309,2,0
41310,3,4
41311,3,6
41312,2,7
41313,1,4
41314,0,0
41315,-2,-3
41316,-3,-5
41317,-4,-5
41318,-5,-4
41319,-5,-2
41320,-4,0
41321,-3,2
41322,-2,3
41323,-1,4
41324,-1,4
41325,-1,3
41326,-1,1
41327,-1,0
41328,0,-1
41329,0,-1
41330,1,-1
41331,2,0
41332,3,1
41333,2,2
41334,1,4
41335,-2,6
41336,-5,7
41337,-7,8
41338,-7,7
41339,-5,6
41340,-2,5
41341,1,4
41342,2,3
41343,0,3
41344,-2,1
41345,-5,-1
41346,-6,-2
41347,-5,-4
41348,-3,-3
41349,-2,-2
41350,0,-1
41351,1,2
41352,2,4
41353,4,5
41354,4,5
41355,3,4
41356,1,2
41357,-1,-1
41358,-3,-2
41359,-3,-2
41360,-2,-1
41361,0,0
41362,-1,2
41363,-2,1
41364,-5,1
41365,-8,0
41366,-9,0
41367,-7,0
41368,-4,1
41369,0,1
41370,4,1
41371,7,2
41372,9,2
41373,8,4
41374,6,5
41375,4,6
41376,2,6
41377,2,5
41378,4,4
41379,6,3
41380,7,3
41381,7,4
41382,6,5
41383,4,6
41384,2,6
41385,0,6
41386,0,5
41387,0,5
41388,1,4
41389,2,4
41390,3,5
41391,4,6
41392,3,6
41393,2,6
41394,2,6
41395,1,6
41396,1,7
41397,1,8
41398,2,10
41399,4,12
41400,7,13
41401,10,12
41402,12,9
41403,11,6
41404,8,5
41405,5,5
41406,2,7
41407,1,9
41408,2,10
41409,3,9
41410,4,7
41411,3,5
41412,2,4
41413,1,4
41414,1,5
41415,2,5
41416,2,2
41417,2,-2
41418,0,-7
41419,-4,-10
41420,-8,-11
41421,-11,-10
41422,-12,-8
41423,-10,-6
41424,-7,-5
41425,-4,-5
41426,-2,-7
41427,-1,-8
41428,-1,-10
41429,-2,-9
41430,-3,-8
41431,-3,-5
41432,-1,-3
41433,2,0
41434,5,1
41435,6,0
41436,6,-1
41437,4,-3
41438,1,-4
41439,-2,-3
41440,-2,0
41441,-1,3
41442,1,5
41443,3,6
41444,4,6
41445,6,7
41446,9,8
41447,12,10
41448,14,11
41449,13,10
41450,9,8
41451,5,5
41452,3,3
41453,3,3
41454,6,4
41455,10,6
41456,12,7
41457,12,7
41458,11,7
41459,12,7
41460,14,8
41461,17,10
41462,17,13
41463,15,14
41464,11,14
41465,8,12
41466,6,10
41467,7,7
41468,9,4
41469,10,3
41470,10,3
41471,8,5
41472,7,6
41473,6,7
41474,7,7
41475,8,6
41476,7,6
41477,6,8
41478,4,11
41479,4,14
41480,5,16
41481,7,16
41482,9,14
41483,10,11
41484,9,8
41485,8,4
41486,6,0
41487,4,-2
41488,2,-3
41489,-1,-2
41490,-2,0
41491,-2,1
41492,0,-1
41493,2,-4
41494,3,-7
41495,2,-7
41496,-1,-5
41497,-5,-1
41498,-9,1
41499,-11,2
41500,-11,0
41501,-10,-3
41502,-10,-6
41503,-10,-9
41504,-10,-11
41505,-11,-13
41506,-11,-14
41507,-12,-13
41508,-12,-11
41509,-12,-9
41510,-11,-8
41511,-9,-7
41512,-7,-7
41513,-4,-7
41514,-2,-6
41515,-3,-5
41516,-4,-3
41517,-5,-2
41518,-4,-1
41519,-2,-1
41520,1,-2
41521,3,-4
41522,3,-6
41523,1,-8
41524,-2,-8
41525,-6,-6
41526,-9,-5
41527,-11,-5
41528,-11,-6
41529,-10,-8
41530,-8,-9
41531,-6,-9
41532,-6,-8
41533,-6,-7
41534,-7,-6
41535,-7,-6
41536,-6,-7
41537,-5,-8
41538,-3,-8
41539,-2,-7
41540,-1,-7
41541,-1,-7
41542,-1,-9
41543,-3,-11
41544,-5,-14
41545,-8,-15
41546,-11,-15
41547,-12,-12
41548,-11,-7
41549,-8,-4
41550,-4,-2
41551,0,-2
41552,2,-3
41553,2,-5
41554,0,-7
41555,-3,-9
41556,-5,-11
41557,-6,-13
41558,-5,-14
41559,-4,-13
41560,-3,-12
41561,-5,-9
41562,-7,-6
41563,-8,-4
41564,-6,-2
41565,-2,0
41566,2,2
41567,4,5
41568,3,6
41569,0,5
41570,-2,2
41571,-3,-1
41572,-3,-4
41573,-4,-6
41574,-6,-8
41575,-8,-9
41576,-9,-9
41577,-8,-9
41578,-5,-8
41579,-3,-7
41580,-2,-5
41581,-2,-4
41582,-3,-4
41583,-3,-6
41584,-3,-8
41585,-2,-9
41586,0,-8
41587,1,-5
41588,3,-3
41589,3,-1
41590,1,-1
41591,-1,-3
41592,-3,-4
41593,-3,-4
41594,-3,-2
41595,-1,0
41596,0,2
41597,1,2
41598,2,1
41599,4,0
41600,7,-1
41601,10,-1
41602,11,1
41603,11,3
41604,9,5
41605,5,6
41606,3,6
41607,2,6
41608,3,6
41609,4,7
41610,5,7
41611,5,7
41612,4,5
41613,2,2
41614,0,0
41615,-2,-1
41616,-3,0
41617,-5,2
41618,-6,4
41619,-8,3
41620,-10,-1
41621,-10,-5
41622,-10,-8
41623,-8,-7
41624,-5,-4
41625,-4,-1
41626,-2,1
41627,-1,0
41628,0,-2
41629,0,-4
41630,-1,-6
41631,-4,-7
41632,-8,-7
41633,-11,-7
41634,-12,-7
41635,-12,-7
41636,-11,-7
41637,-9,-7
41638,-9,-8
41639,-9,-9
41640,-9,-9
41641,-8,-10
41642,-6,-9
41643,-2,-7
41644,1,-4
41645,4,-1
